OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
49912,11,9,9010202,Kîpenicker Landstra·e,2019,1,15,5,3,5,3,0,1,1,0,0,0,0,0,8041046469,5824365095,1347943,524845
49915,11,2,2010101,Askanischer Platz,2019,2,15,3,3,3,6,0,1,1,0,0,0,0,0,7977923196,5825524908,1338779,5249837
49918,11,12,12214125,Waldidyll/Flughafensee,2019,3,20,7,2,8,1,2,0,1,0,0,0,0,1,7921060989,5832440367,1331034,5256344
49926,11,2,2050602,Samariterviertel,2019,1,16,5,2,6,4,1,0,1,1,0,0,0,0,8029775893,5827646412,1346587,5251453
49928,11,3,3040513,Schînholz,2019,2,14,5,3,2,2,0,1,1,0,0,0,0,0,7980012472,5833659894,1339815,5257118
49932,11,9,9010202,Kîpenicker Landstra·e,2019,2,16,3,3,6,4,0,0,1,1,0,0,0,0,804106561,582436679,1347946,5248451
49933,11,2,2050602,Samariterviertel,2019,1,11,3,2,5,3,0,1,1,0,0,0,0,1,8021781015,5827715217,1345419,5251559
49937,11,7,7050502,Fritz-Werner-Stra·e,2019,1,11,3,2,6,4,0,0,1,1,0,0,0,0,798282688,5818655085,1338885,5243653
49942,11,6,6040701,Wannsee,2019,2,23,7,2,5,2,2,1,1,0,0,0,0,0,7838892233,5815954019,131754,5241997
49951,11,10,10010308,Marzahner Chaussee,2019,2,8,5,3,2,6,0,0,1,0,0,0,0,0,8080844811,5827445614,1354071,5250987
49953,11,10,10040933,Mahlsdorf SÅd,2019,3,7,4,3,0,2,0,1,0,0,0,0,1,0,8130468131,5827190738,1361335,5250477
49959,11,2,2020202,Rathaus Yorckstra·e,2019,1,17,3,3,6,4,1,1,0,1,0,0,0,1,7978487873,5825021385,1338817,5249383
49964,11,9,9010201,Am Treptower Park SÅd,2019,2,11,2,3,6,4,0,0,1,1,0,0,0,1,8032575434,5824408684,1346704,5248536
49967,11,7,7040405,Rathaus Tempelhof,2019,3,20,5,2,3,6,2,0,1,0,0,0,1,0,7993265636,582154509,1340675,5246186
49974,11,4,4051655,Babelsberger Stra·e,2019,1,15,4,3,2,6,0,0,1,0,0,1,0,0,7943289382,5823063917,1333475,5247819
49980,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,2,14,1,3,5,2,0,1,1,0,0,0,0,0,795496134,58233476,1335213,524801
49981,11,1,1011105,Nîrdlicher Landwehrkanal,2019,1,17,2,3,2,6,2,0,1,0,0,0,0,0,7966960345,5826198447,1337229,5250501
49985,11,7,7070701,Kettinger Stra·e/Schillerstra·e,2019,1,17,2,3,2,6,1,0,1,0,0,0,0,0,7991943023,5816412835,1340022,5241593
49991,11,3,3071639,Bîtzowstra·e,2019,2,8,6,2,5,2,0,1,0,0,0,0,0,0,8004595467,582970587,1343074,5253439
49996,11,1,1011303,Alexanderplatzviertel,2019,1,17,2,3,2,7,2,1,1,0,0,0,1,1,7991862406,5828361263,1341081,5252303
50002,11,4,4030622,Richard-Wagner-Stra·e,2019,2,18,4,3,5,2,2,1,1,0,0,0,0,0,7927574088,5826766541,1331493,5251223
50004,11,5,5020524,Weinmeisterhornweg,2019,3,12,4,2,2,6,0,0,1,0,0,1,0,0,7835417179,5826708443,1317945,5251658
50008,11,4,4041134,Bismarckallee,2019,1,9,2,3,2,6,0,0,1,0,0,0,0,1,7907697842,5824855224,1328405,5249616
50012,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,1,17,3,3,2,6,1,0,1,0,0,0,0,0,7947531274,5823139393,1334104,5247864
50018,11,1,1011303,Alexanderplatzviertel,2019,2,22,5,3,5,3,2,1,1,0,0,0,0,1,799313364,5827964966,1341232,5251941
50019,11,7,7040403,Manteuffelstra·e,2019,1,16,1,3,8,1,2,0,1,0,0,0,0,1,796999681,5822372221,1337334,5247054
50023,11,3,3061429,Greifswalder Stra·e,2019,1,23,7,3,2,6,2,0,1,0,0,0,0,0,8013429207,5831028565,1344492,5254575
50025,11,1,1044102,Schillerpark,2019,1,5,1,3,5,3,2,0,1,0,0,0,0,1,7958790131,5832057506,133655,5255797
50026,11,4,4041134,Bismarckallee,2019,1,8,1,2,9,1,0,0,1,0,0,0,0,1,7911353642,5824654693,1328925,5249416
50030,11,4,4020310,Park Ruhwald,2019,1,10,4,2,3,6,0,0,1,0,0,1,1,1,7904631414,5828452243,1328269,5252857
50037,11,7,7030303,Grazer Platz,2019,2,13,7,3,0,1,0,0,0,0,1,0,0,0,7962122418,5822713142,1336208,5247403
50038,11,4,4020208,Kranzallee,2019,1,19,7,3,5,2,2,1,1,0,0,0,0,1,78893973,5826125888,1325827,5250852
50042,11,12,12103117,Letteplatz,2019,1,13,1,3,2,4,0,0,1,1,0,0,0,0,79583108,5832326272,1336504,5256041
50044,11,3,3061332,Helmholtzplatz,2019,1,19,7,3,6,2,2,0,1,1,0,0,0,1,7999623499,5830228501,134239,5253934
50046,11,2,2010101,Askanischer Platz,2019,1,16,5,3,5,2,1,1,1,0,0,0,0,0,797852921,5825504699,1338866,5249816
50049,11,7,7050501,Rathausstra·e,2019,2,9,6,3,5,2,0,1,1,0,0,0,0,0,797884346,5820426679,1338459,5245262
50054,11,7,7020203,Kaiser-Wilhelm-Platz,2019,1,18,7,3,2,6,2,0,1,0,0,0,0,1,7958956043,5824374612,1335891,5248909
50060,11,3,3050925,Komponistenviertel Wei·ensee,2019,2,16,1,2,6,4,1,0,1,1,0,0,0,0,8017908727,5831371162,1345182,5254858
50062,11,7,7050506,Birnhornweg,2019,3,10,2,3,5,2,0,0,1,0,0,1,0,0,798879533,5817226871,1339633,524234
50069,11,12,12231101,Hermsdorf,2019,1,17,2,3,2,6,2,0,1,0,0,0,0,1,7920287815,5838615032,1331465,5261884
50075,11,4,4030417,Schlo·stra·e,2019,2,16,4,3,2,6,0,0,1,0,0,0,0,0,7907978798,5826467401,1328587,5251059
50081,11,3,3061435,Conrad-Blenkle-Stra·e,2019,1,17,5,3,4,6,1,1,0,0,0,0,0,0,8015625899,5829002326,1344631,5252747
50084,11,10,10040933,Mahlsdorf SÅd,2019,2,7,5,3,5,3,1,1,1,0,0,0,0,0,8125817223,5827181813,1360651,5250495
50093,11,2,2050602,Samariterviertel,2019,1,8,4,3,5,3,1,0,1,0,0,0,0,1,8035025421,582760813,1347355,525139
50096,11,4,4020313,Kînigin-Elisabeth-Stra·e,2019,2,12,6,2,5,3,0,0,1,0,0,1,0,0,7905138438,5826374634,1328162,5250991
50106,11,12,12301205,Waidmannslust,2019,2,17,6,3,6,4,2,0,1,1,0,0,0,0,792365735,5837743333,1331884,5261084
50108,11,4,4041133,GÅterbahnhof Grunewald,2019,3,18,7,3,2,6,2,0,1,0,0,0,1,0,7906298721,5825033725,1328215,5249783
50112,11,4,4020311,Reichsstra·e,2019,2,15,4,3,3,6,0,0,1,0,0,0,0,0,7891630378,5826159818,1326158,5250871
50116,11,12,12304314,Ziekowstra·e/Freie Scholle,2019,1,2,1,3,9,1,2,0,1,0,0,0,0,1,7906181411,5835018248,1329071,5258735
50122,11,12,12214125,Waldidyll/Flughafensee,2019,2,13,3,3,2,6,0,0,1,0,0,0,1,0,7912213087,5833937722,1329864,5257734
50127,11,3,3030716,MÑrchenland,2019,1,15,7,3,5,3,1,1,1,0,0,0,0,1,8033228267,5833646058,1347642,5256812
50132,11,2,2050602,Samariterviertel,2019,2,7,2,3,0,2,0,1,1,0,0,0,0,0,8021444265,5827754662,1345373,5251597
50135,11,12,12103115,Breitkopfbecken,2019,3,8,6,3,6,7,0,1,0,1,0,0,0,0,7954241582,5833584257,1336017,5257191
50142,11,12,12103218,Teichstra·e,2019,1,15,4,3,2,6,0,0,1,0,0,0,0,0,794532252,5834217839,1334761,5257807
50147,11,3,3061332,Helmholtzplatz,2019,2,7,2,3,5,3,0,1,1,0,0,0,0,0,7995924359,5830298953,1341853,5254018
50148,11,3,3040513,Schînholz,2019,1,16,6,3,0,6,2,0,1,0,0,0,1,1,7980381329,5833806477,1339883,5257247
50151,11,4,4051551,Brabanter Platz,2019,1,17,3,3,2,6,0,0,1,0,0,0,0,0,7927531216,5823252499,1331177,5248073
50152,11,7,7010104,Dennewitzplatz,2019,10,16,3,2,6,4,0,0,1,1,0,0,0,1,7960070816,5824913867,1336103,5249387
50153,11,1,1011105,Nîrdlicher Landwehrkanal,2019,6,18,5,3,2,6,0,0,1,0,0,0,0,0,7967701201,5826669736,133738,5250919
50154,11,11,11030721,RÅdigerstra·e,2019,9,7,2,3,9,1,0,0,1,0,0,0,0,0,8042329562,5827533494,1348421,5251282
50155,11,4,4041133,GÅterbahnhof Grunewald,2019,12,23,5,3,8,1,2,0,1,0,0,0,0,1,7904897465,5825267239,132803,525
50156,11,7,7040403,Manteuffelstra·e,2019,6,1,7,3,5,3,2,1,1,0,0,0,0,0,7978463094,5822358011,1338575,5246996
50157,11,1,1044201,Reinickendorfer Stra·e,2019,5,17,4,3,2,7,0,0,1,0,0,0,0,0,7962061304,5830833557,1336922,5254682
50158,11,4,4010103,Paul-Hertz-Siedlung,2019,11,2,1,3,9,1,2,0,1,0,0,0,0,1,7917410139,582919073,1330212,5253451
50159,11,3,3061228,Erich-Weinert-Stra·e,2019,6,8,6,3,6,4,0,1,0,1,0,0,0,0,8001549643,5830844128,1342729,5254476
50160,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,11,14,5,2,5,2,0,1,1,0,0,0,0,0,7952338046,5823511498,1334843,5248171
50161,11,2,2050602,Samariterviertel,2019,8,16,5,3,4,6,0,1,0,0,0,0,1,0,8027335528,5827686549,1346232,5251503
50162,11,6,6040701,Wannsee,2019,5,13,4,2,0,7,0,0,1,0,0,0,0,0,7791435854,5814992555,13105,5241379
50163,11,4,4020313,Kînigin-Elisabeth-Stra·e,2019,10,8,1,2,1,1,0,0,1,0,0,0,0,0,7903589072,5826367428,1327933,5250993
50164,11,4,4030623,Ernst-Reuter-Platz,2019,9,16,2,3,5,2,0,0,1,0,1,0,0,0,7931551019,5826840746,1332083,5251268
50166,11,4,4020313,Kînigin-Elisabeth-Stra·e,2019,6,14,6,2,6,7,0,0,1,1,0,0,0,0,7907290349,5826428995,1328483,5251029
50167,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,8,16,5,3,3,6,0,0,0,0,0,0,1,0,7968889604,5825916582,1337487,5250238
50168,11,4,4030417,Schlo·stra·e,2019,5,13,4,3,2,6,0,0,1,0,0,0,0,0,7918480817,5826613763,1330143,5251135
50169,11,7,7040405,Rathaus Tempelhof,2019,6,16,7,3,5,3,0,0,1,0,0,0,0,0,7980874564,5822286011,1338923,5246918
50170,11,7,7050502,Fritz-Werner-Stra·e,2019,9,10,2,2,5,2,0,0,1,0,1,0,0,0,7982860211,5818647842,1338889,5243646
50171,11,6,6030605,Botanischer Garten,2019,12,16,1,3,5,3,2,0,1,0,0,0,0,1,7924492288,5819744809,1330424,5244944
50172,11,5,5020524,Weinmeisterhornweg,2019,6,13,6,3,2,6,0,0,0,0,1,1,0,0,7835055302,5826701195,1317891,5251653
50173,11,6,6040703,Nikolassee,2019,8,15,5,3,0,3,0,1,1,0,0,0,0,0,7867102127,581701539,1321768,5242801
50174,11,3,3061429,Greifswalder Stra·e,2019,11,16,2,3,5,2,0,0,1,0,0,0,0,0,8009584717,5830510812,134388,5254133
50175,11,4,4030417,Schlo·stra·e,2019,8,16,5,3,0,3,0,1,1,0,0,0,0,0,7912997182,5826502104,1329328,5251064
50176,11,4,4030623,Ernst-Reuter-Platz,2019,5,12,4,3,2,6,0,0,1,0,1,0,0,0,7934724305,5826887109,1332554,5251292
50177,11,11,11030721,RÅdigerstra·e,2019,10,13,1,3,3,6,0,0,1,0,1,0,0,0,8048600834,5827449893,1349335,5251172
50178,11,7,7010104,Dennewitzplatz,2019,9,17,7,3,3,6,0,0,1,0,0,0,0,0,7960080482,5824676282,1336083,5249174
50180,11,12,12214125,Waldidyll/Flughafensee,2019,6,14,6,3,2,6,0,0,1,0,0,0,1,0,7916830648,5830988057,1330284,5255065
50181,11,2,2050602,Samariterviertel,2019,8,14,5,3,0,1,0,1,1,0,0,0,0,0,8021491628,5827848079,1345389,525168
50182,11,2,2050601,Hausburgviertel,2019,5,11,4,3,0,6,0,0,1,0,1,0,0,0,8016576037,5828865419,1344759,5252619
50183,11,4,4030417,Schlo·stra·e,2019,11,15,3,3,3,6,0,0,1,0,0,1,0,0,7915411094,5826561819,1329687,5251104
50184,11,7,7070701,Kettinger Stra·e/Schillerstra·e,2019,6,9,4,3,2,6,0,0,1,0,0,0,0,0,7994104312,5815947734,1340297,5241164
50185,11,4,4020208,Kranzallee,2019,9,17,7,3,0,1,0,1,0,0,0,0,0,0,7879676472,582596886,1324385,5250763
50186,11,5,5020524,Weinmeisterhornweg,2019,12,23,7,3,5,2,2,0,1,0,0,0,0,1,783517187,582671515,1317909,5251665
50187,11,4,4030417,Schlo·stra·e,2019,8,12,5,3,2,6,0,0,1,0,0,0,1,0,7917957979,5826583514,1330064,525111
50188,11,3,3061126,Arnimplatz,2019,10,17,3,3,2,6,2,0,1,0,0,0,0,0,7992052279,583215309,1341451,5255701
50189,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,9,19,7,2,0,7,2,1,0,0,0,0,0,0,8018102187,5826351449,1344755,5250357
50190,11,6,6030501,Berlepschstra·e,2019,8,9,5,3,0,7,0,1,0,0,0,0,0,0,7878572918,5817527365,1323495,52432
50191,11,7,7040401,Neu-Tempelhof,2019,5,9,4,3,2,6,0,0,1,0,1,0,0,0,7978082611,582316409,1338591,524772
50192,11,1,1011303,Alexanderplatzviertel,2019,10,13,2,2,6,7,0,0,0,1,0,0,1,0,7992349492,5827880024,134111,5251869
50193,11,3,3020209,Niederschînhausen,2019,6,11,2,3,5,3,0,1,1,0,0,0,0,0,7981758317,5836248322,1340305,5259428
50194,11,3,3061434,Anton-Saefkow-Park,2019,9,9,7,3,5,3,0,1,1,0,0,0,0,0,8008440566,5830325926,1343695,5253973
50196,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,6,16,6,3,5,3,0,1,1,0,0,0,0,0,7970650884,5825692492,1337726,5250027
50197,11,4,4030622,Richard-Wagner-Stra·e,2019,8,19,4,2,5,2,0,0,1,0,1,0,0,0,7927449646,5826742874,1331472,5251202
50198,11,3,3020209,Niederschînhausen,2019,5,8,4,2,0,5,0,0,0,0,1,0,1,0,7981759745,5836263179,1340307,5259442
50199,11,4,4041239,Stadion Wilmersdorf,2019,11,8,5,3,2,6,0,0,1,0,0,0,0,0,7920990622,5823817605,1330267,5248614
50200,11,1,1044203,Leopoldplatz,2019,6,7,6,3,1,5,0,1,1,0,0,0,0,0,7959274272,5831703709,133659,5255477
50201,11,12,12214125,Waldidyll/Flughafensee,2019,12,13,3,3,2,6,0,0,1,0,0,0,1,1,7916539633,5830953309,1330239,5255035
50202,11,1,1011303,Alexanderplatzviertel,2019,8,21,4,3,0,1,2,1,0,0,0,0,0,0,7992549966,5827906665,1341141,5251892
50203,11,12,12301205,Waidmannslust,2019,5,7,4,3,5,2,0,0,1,0,0,0,0,0,7923544937,5837753305,1331869,5261094
50204,11,1,1011104,Kîrnerstra·e,2019,10,8,5,3,2,6,0,0,1,0,0,0,0,1,7961623213,5825738348,1336404,5250117
50205,11,2,2050602,Samariterviertel,2019,9,8,7,3,8,1,0,1,1,0,0,0,0,0,8021245432,5828064606,1345372,5251876
50207,11,4,4041133,GÅterbahnhof Grunewald,2019,8,15,4,3,2,6,0,0,1,0,0,0,0,0,790564594,5825163476,1328131,5249903
50208,11,2,2040701,Andreasviertel,2019,5,16,3,2,0,1,0,1,0,0,0,0,0,0,8009409442,5827855448,1343614,5251753
50209,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,9,6,2,2,0,2,1,0,1,0,1,0,0,1,7968522989,582594679,1337436,5250267
50210,11,1,1011102,Gro·er Tiergarten,2019,6,0,4,3,0,7,2,1,0,0,0,0,0,0,7946034001,5827079287,1334233,5251404
50211,11,1,1011102,Gro·er Tiergarten,2019,9,16,7,3,6,7,0,1,0,1,0,0,0,0,7967358683,5827424069,1337397,5251597
50212,11,7,7010104,Dennewitzplatz,2019,12,19,6,2,6,4,2,0,1,1,0,0,0,1,7960774042,5825506419,1336259,5249914
50213,11,4,4010101,Jungfernheide,2019,6,14,6,3,2,6,0,0,1,0,0,0,0,0,7913141445,5830062785,1329661,5254255
50214,11,2,2040701,Andreasviertel,2019,8,15,4,3,2,6,0,0,1,0,0,1,0,0,8004538463,5827926615,1342905,5251844
50215,11,11,11041022,Rosenfelder Ring,2019,5,18,3,3,3,2,0,1,0,0,0,0,1,0,8056197501,5827378174,1350444,5251066
50216,11,12,12103218,Teichstra·e,2019,11,13,6,2,2,2,0,0,1,0,0,1,0,0,7943801627,5834498062,1334562,5258066
50217,11,1,1011102,Gro·er Tiergarten,2019,9,1,7,3,0,1,2,0,1,0,0,0,0,0,7964802594,5827381824,1337017,5251573
50218,11,1,1033203,Humboldthain Nordwest,2019,11,16,3,3,5,3,1,0,1,0,1,0,0,0,7960947612,5829819515,1336668,5253779
50219,11,7,7010104,Dennewitzplatz,2019,8,10,4,3,3,6,0,0,1,0,0,0,0,0,7960732788,5825484483,1336251,5249895
50220,11,1,1011104,Kîrnerstra·e,2019,5,21,3,3,0,3,2,1,0,0,1,0,0,0,796349339,5826136498,1336714,5250464
50221,11,9,9010202,Kîpenicker Landstra·e,2019,10,16,5,3,3,6,0,0,0,0,0,1,1,0,8038110609,5823867673,1347467,524802
50222,11,7,7050502,Fritz-Werner-Stra·e,2019,9,16,6,3,5,2,0,1,0,0,0,0,1,0,7976305181,5818588048,1337923,5243628
50224,11,7,7040405,Rathaus Tempelhof,2019,6,0,6,2,3,6,2,0,1,0,0,0,0,0,7984979282,5822081189,1339507,5246712
50225,11,7,7030303,Grazer Platz,2019,8,9,4,3,0,2,0,0,1,0,0,0,1,0,795661566,5823212339,1335444,524788
50226,11,3,3061131,Falkplatz,2019,5,16,3,3,1,5,0,1,0,0,0,0,1,0,7992106061,5831232045,1341376,5254875
50227,11,1,1011303,Alexanderplatzviertel,2019,6,20,6,3,2,6,0,0,1,0,1,0,0,0,7992355441,5827880814,134111,525187
50228,11,1,1011303,Alexanderplatzviertel,2019,9,15,6,3,2,6,0,0,1,0,1,0,0,0,799107107,5827638402,13409,525166
50229,11,1,1011102,Gro·er Tiergarten,2019,12,12,6,3,2,6,0,0,1,0,0,0,0,0,7947202386,5827084679,1334405,5251402
50230,11,7,7050502,Fritz-Werner-Stra·e,2019,6,13,6,3,2,6,0,0,1,0,0,0,0,0,7978034544,5818936061,1338207,5243931
50231,11,4,4041134,Bismarckallee,2019,8,14,4,3,2,6,0,0,1,0,0,0,0,0,7909029036,5824698663,1328587,5249468
50232,11,1,1011303,Alexanderplatzviertel,2019,11,17,7,3,5,2,2,0,1,0,0,0,0,1,799107009,5827693534,1340905,5251709
50233,11,1,1011303,Alexanderplatzviertel,2019,8,12,4,3,0,1,0,0,1,0,1,0,0,0,7989312808,5828111693,1340684,5252094
50234,11,5,5020629,Bîrnicker Stra·e,2019,5,17,3,3,2,6,0,0,1,0,0,0,0,0,7853331694,5826228836,1320536,5251134
50235,11,2,2050802,Boxhagener Platz,2019,10,17,6,3,3,6,0,1,1,0,0,0,0,1,8021369021,582750837,134534,5251376
50236,11,9,9010101,Elsenstra·e,2019,9,14,6,3,2,6,0,0,1,0,0,0,0,0,8028652614,5825502646,1346227,5249538
50238,11,12,12214125,Waldidyll/Flughafensee,2019,6,15,6,3,2,6,0,0,1,0,0,0,0,0,792156719,5831991017,1331069,5255939
50239,11,7,7050502,Fritz-Werner-Stra·e,2019,8,7,4,3,6,4,0,0,1,1,0,0,0,0,798289557,5818639804,1338894,5243638
50240,11,7,7050502,Fritz-Werner-Stra·e,2019,5,17,3,3,2,6,0,0,1,0,0,0,1,0,7975476647,5818293425,1337775,5243368
50241,11,2,2050602,Samariterviertel,2019,11,23,2,3,0,1,2,0,0,0,1,0,0,1,8021134549,5827864182,1345338,5251697
50242,11,3,3071639,Bîtzowstra·e,2019,6,16,2,2,2,7,0,1,1,0,0,0,0,0,8000484507,5829001055,1342406,525283
50243,11,3,3061434,Anton-Saefkow-Park,2019,9,13,6,2,5,2,0,0,1,0,0,0,0,0,8006200014,5829921425,1343329,5253623
50244,11,11,11010101,Dorf Malchow,2019,12,15,6,2,5,3,1,0,1,0,0,0,0,1,8036842036,5835323917,1348327,5258295
50245,11,4,4030622,Richard-Wagner-Stra·e,2019,8,18,3,3,6,6,0,1,0,1,0,0,0,0,7925106618,5826724981,1331126,5251199
50246,11,7,7050502,Fritz-Werner-Stra·e,2019,5,15,3,3,5,2,0,0,1,0,1,0,0,0,7982863555,5818647082,133889,5243645
50247,11,12,12304314,Ziekowstra·e/Freie Scholle,2019,10,11,2,3,2,6,1,0,1,0,0,0,1,0,7906422844,5835004064,1329106,5258721
50248,11,2,2050602,Samariterviertel,2019,9,7,6,3,3,6,0,1,0,0,0,0,0,0,8026919882,5827690948,1346172,5251509
50249,11,3,3061435,Conrad-Blenkle-Stra·e,2019,8,10,3,3,5,3,0,1,0,0,0,0,0,0,801390507,5829230814,1344399,5252961
50250,11,3,3040818,Pankow SÅd,2019,5,9,3,3,2,6,0,0,1,0,1,0,0,0,8001757663,5832297939,1342891,5255778
50251,11,3,3061434,Anton-Saefkow-Park,2019,10,17,7,3,0,3,0,1,1,0,0,0,0,0,800711625,582985849,1343458,5253562
50252,11,3,3061435,Conrad-Blenkle-Stra·e,2019,6,19,6,3,0,1,0,1,0,0,0,0,0,0,801390839,5829230374,13444,5252961
50253,11,1,1011303,Alexanderplatzviertel,2019,9,12,6,3,5,2,0,1,0,0,0,0,1,0,7987993675,5828014712,1340482,5252014
50255,11,2,2050602,Samariterviertel,2019,6,11,6,3,5,2,0,1,0,0,0,0,0,0,8024518358,5827716677,1345821,5251546
50256,11,2,2050602,Samariterviertel,2019,8,14,3,3,5,3,0,1,1,0,0,0,0,0,8021198959,5828034867,1345362,5251849
50257,11,9,9010201,Am Treptower Park SÅd,2019,5,8,3,3,3,6,0,0,1,0,1,0,0,0,8032552388,5824410946,1346701,5248538
50258,11,10,10010204,Wuhletalstra·e,2019,10,7,7,3,5,3,0,0,1,0,0,0,0,0,8089039273,5833413708,1355829,5256289
50259,11,3,3061126,Arnimplatz,2019,9,13,6,3,2,6,0,0,1,0,1,0,0,0,7992203596,5831447956,1341409,5255068
50261,11,4,4041133,GÅterbahnhof Grunewald,2019,6,11,6,2,3,6,0,0,1,0,0,0,1,0,7906282968,5825035478,1328213,5249785
50262,11,2,2040701,Andreasviertel,2019,8,7,3,3,5,2,0,1,1,0,0,0,0,0,8009552924,582785386,1343635,5251751
50263,11,4,4030621,Spreestadt,2019,5,8,3,3,3,6,0,1,1,0,0,0,0,0,7940238167,5826962253,1333371,525133
50264,11,3,3061332,Helmholtzplatz,2019,11,18,2,3,6,2,2,0,1,1,0,0,0,0,7999996094,5830191538,1342442,5253899
50265,11,7,7050501,Rathausstra·e,2019,6,11,3,3,5,3,0,1,1,0,0,0,0,0,797936838,5820057136,1338503,5244928
50266,11,7,7040405,Rathaus Tempelhof,2019,9,9,6,3,2,6,0,0,1,0,0,0,0,0,7985084613,5822091746,1339523,5246721
50267,11,1,1011303,Alexanderplatzviertel,2019,12,17,6,3,5,3,2,1,1,0,0,0,0,1,7988219013,5828008617,1340514,5252007
50268,11,3,3020209,Niederschînhausen,2019,8,6,3,3,5,3,0,1,1,0,0,0,0,0,7983294716,583477338,1340398,5258098
50269,11,3,3050925,Komponistenviertel Wei·ensee,2019,10,8,3,3,5,2,0,1,1,0,0,0,0,0,801548726,5831172535,1344808,5254693
50270,11,11,11030721,RÅdigerstra·e,2019,9,17,5,2,5,3,0,1,1,0,0,0,0,0,8037204894,5827570233,1347672,5251344
50271,11,4,4041239,Stadion Wilmersdorf,2019,8,9,3,3,2,6,0,0,1,0,0,0,0,0,7924233586,5823351652,1330702,5248179
50272,11,3,3061131,Falkplatz,2019,5,16,2,3,5,3,0,1,0,0,0,0,1,0,7991656783,5830373868,1341232,5254109
50273,11,10,10010204,Wuhletalstra·e,2019,10,10,1,3,9,1,0,0,1,0,0,0,0,0,8088904742,5833379294,1355806,5256259
50274,11,3,3020209,Niederschînhausen,2019,6,12,1,3,4,6,0,0,1,0,0,0,0,0,7981323216,5835510542,1340175,5258769
50275,11,4,4041137,Flinsberger Platz,2019,9,16,5,3,2,6,0,0,1,0,0,0,0,0,7917551432,5824164076,1329792,5248943
50277,11,1,1011304,Karl-Marx-Allee,2019,6,15,6,2,0,6,0,1,0,0,0,0,0,0,7999888969,5828081823,1342236,5252009
50278,11,1,1011102,Gro·er Tiergarten,2019,5,22,2,3,5,2,2,0,1,0,0,0,0,0,7964576648,5827391411,1336985,5251583
50279,11,7,7040402,Lindenhofsiedlung,2019,11,17,4,3,2,6,2,0,1,0,0,0,0,0,7965697861,5822512097,1336715,5247203
50280,11,2,2050602,Samariterviertel,2019,6,15,6,3,0,7,0,0,0,0,1,0,1,1,8029839193,5827645816,1346597,5251452
50281,11,7,7050502,Fritz-Werner-Stra·e,2019,12,11,2,2,6,7,0,0,1,1,0,0,0,1,7983544898,5818485519,1338975,5243497
50282,11,6,6030503,Zehlendorf Mitte,2019,8,8,3,3,6,2,0,0,1,1,0,0,0,0,7910224468,5818795346,1328248,5244169
50283,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,5,18,2,3,2,6,0,0,1,0,0,0,0,1,7947743028,5823140032,1334135,5247863
50284,11,1,1011303,Alexanderplatzviertel,2019,10,8,3,3,5,2,0,0,0,0,0,1,0,0,7991008886,5827683362,1340895,52517
50285,11,3,3020209,Niederschînhausen,2019,9,9,5,3,0,1,0,1,0,0,0,0,0,0,7981587664,583648258,1340301,5259639
50287,11,10,10010308,Marzahner Chaussee,2019,8,17,2,3,5,3,0,1,0,0,0,0,0,0,8080263396,5827457771,1353986,5251002
50288,11,11,11030721,RÅdigerstra·e,2019,5,7,2,3,5,2,0,1,1,0,0,0,0,0,8040625683,5827550876,1348172,5251307
50289,11,7,7030303,Grazer Platz,2019,9,16,7,3,2,6,1,0,1,0,0,0,0,1,7953290108,582253992,1334896,5247295
50290,11,2,2010101,Askanischer Platz,2019,6,11,3,3,5,3,0,1,1,0,0,0,0,0,7978536638,5825504451,1338867,5249816
50291,11,2,2050802,Boxhagener Platz,2019,9,17,5,3,3,7,0,1,1,0,0,0,0,0,8020195425,5826954069,1345117,5250886
50292,11,10,10030726,Alt-Biesdorf,2019,12,7,6,3,3,6,2,0,1,0,0,0,0,1,8087406636,5827422758,1355032,525093
50293,11,9,9010201,Am Treptower Park SÅd,2019,6,14,6,3,6,4,0,0,1,1,0,0,0,0,8030907161,5824571609,1346474,5248691
50294,11,11,11030721,RÅdigerstra·e,2019,8,12,2,3,2,6,0,0,1,0,1,0,0,0,8037839321,5827580287,1347766,5251349
50295,11,1,1044201,Reinickendorfer Stra·e,2019,5,10,2,3,3,6,0,1,0,0,0,0,0,0,7960600778,5831336128,1336752,5255141
50296,11,6,6030503,Zehlendorf Mitte,2019,11,17,5,3,2,6,2,0,1,0,0,0,0,0,7898039824,5817996146,1326391,5243518
50297,11,7,7060603,Marienfelde Nordost,2019,11,14,2,3,6,4,0,0,1,1,0,0,0,0,7973771653,5817559261,133746,524272
50298,11,4,4041239,Stadion Wilmersdorf,2019,8,13,1,3,2,6,0,0,1,0,0,0,0,0,7922006283,5823706742,1330406,524851
